Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Compared to National,Denominator,Score,Start Date,End Date,EDAC_30_AMI Denominator,EDAC_30_AMI Score,EDAC_30_HF Denominator,EDAC_30_HF Score,EDAC_30_PN Denominator,EDAC_30_PN Score,OP_32 Denominator,OP_32 Score,OP_35_ADM Denominator,OP_35_ADM Score,OP_35_ED Denominator,OP_35_ED Score,OP_36 Denominator,OP_36 Score,READM_30_AMI Denominator,READM_30_AMI Score,READM_30_CABG Denominator,READM_30_CABG Score,READM_30_COPD Denominator,READM_30_COPD Score,READM_30_HF Denominator,READM_30_HF Score,READM_30_HIP_KNEE Denominator,READM_30_HIP_KNEE Score,READM_30_HOSP_WIDE Denominator,READM_30_HOSP_WIDE Score,READM_30_PN Denominator,READM_30_PN Score
131320,CLEARWATER VALLEY HOSPITAL & CLINICS,301 CEDAR STREET,OROFINO,ID,83544,Clearwater,(208) 476-4555,1,0,0,7/1/17,12/1/19,0,0,53,-9.8,72,-30.2,0,0,0,0,0,0,0,0,0,0,0,0,30,19.8,53,22.4,0,0,91,15.5,72,15.6
131321,ST MARYS HOSPITAL AND CLINICS,701 LEWISTON ST,COTTONWOOD,ID,83522,Idaho,(208) 962-3251,1,0,0,7/1/17,12/1/19,0,0,27,-7.4,53,-20.8,0,0,0,0,0,0,0,0,0,0,0,0,26,19.8,27,21.7,0,0,52,15.5,53,15.9
131322,FRANKLIN COUNTY MEDICAL CENTER,44 NORTH FIRST EAST,PRESTON,ID,83263,Franklin,(208) 852-0137,0,0,0,7/1/17,12/1/19,0,0,0,0,51,-9.5,106,15.7,0,0,0,0,51,1,0,0,0,0,25,19.1,0,0,50,4.2,92,15.8,51,16.1
131323,ST LUKE'S WOOD RIVER MEDICAL CENTER,100 HOSPITAL DRIVE,KETCHUM,ID,83340,Blaine,(208) 727-8800,0,0,0,7/1/17,12/1/19,0,0,0,0,38,-17.3,641,14.5,43,11.9,43,6.9,191,0.9,0,0,0,0,0,0,0,0,246,3.4,154,15,38,15.8
131324,LOST RIVERS MEDICAL CENTER,551 HIGHLAND DRIVE,ARCO,ID,83213,Butte,(208) 252-7654,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131325,BINGHAM MEMORIAL HOSPITAL,98 POPLAR STREET,BLACKFOOT,ID,83221,Bingham,(208) 785-4100,0,33,-23.9,7/1/17,12/1/19,33,-23.9,57,-10.1,95,8.1,32,16.6,0,0,0,0,0,0,33,15.3,0,0,36,19.6,57,22.1,199,3.7,226,15.4,95,17.2
131326,CASSIA REGIONAL HOSPITAL,1501 HILAND AVENUE,BURLEY,ID,83318,Cassia,(208) 678-4444,1,0,0,7/1/17,12/1/19,0,0,52,-2.2,98,-17,0,0,0,0,0,0,0,0,0,0,0,0,38,19.1,52,21.2,45,4.5,147,15.5,98,16.3
131327,GRITMAN MEDICAL CENTER,700 SOUTH MAIN STREET,MOSCOW,ID,83843,Latah,(208) 882-4511,1,0,0,7/1/17,12/1/19,0,0,54,27.3,69,-25.9,87,17.1,0,0,0,0,124,1.1,0,0,0,0,36,19.2,54,23.1,124,4.3,151,15.8,69,15.9
131328,BONNER GENERAL HOSPITAL,520 NORTH THIRD AVENUE,SANDPOINT,ID,83864,Bonner,(208) 263-1441,1,0,0,7/1/17,12/1/19,0,0,30,-28.6,51,3.5,120,16.1,0,0,0,0,116,0.8,0,0,0,0,33,19.3,30,21.6,139,3.9,162,15.2,51,17.5
140001,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,CANTON,IL,61520,Fulton,(309) 647-5240,1,0,0,7/1/17,12/1/19,0,0,101,32.7,135,12.3,420,17.5,0,0,0,0,84,1.3,0,0,0,0,123,20.9,101,23.1,83,4.3,290,15.7,135,16.8
140002,ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,IL,62002,Madison,(618) 463-7300,0,50,-0.6,7/1/17,12/1/19,50,-0.6,394,-4.8,364,1.2,1501,18,51,13.2,51,5.3,288,0.8,50,16.8,0,0,182,20.5,394,24.1,261,5,718,16.1,364,17
140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,333 N MADISON ST,JOLIET,IL,60435,Will,(815) 725-7133,0,318,3.8,7/1/17,12/1/19,318,3.8,1074,9,793,4.5,1456,16.8,28,11.3,28,5.5,575,0.9,318,15.6,125,16.9,495,19.1,1074,21.8,327,4,1992,16.1,793,15.5
140008,GOTTLIEB MEMORIAL HOSPITAL,701 WEST NORTH AVE,MELROSE PARK,IL,60160,Cook,(708) 681-3200,0,111,-16.2,7/1/17,12/1/19,111,-16.2,328,12.4,224,21.9,813,15.4,0,0,0,0,340,1.2,111,15.1,0,0,168,19.5,328,21.7,308,3.9,714,15.5,224,17
140010,NORTHSHORE UNIVERSITY HEALTHSYSTEM - EVANSTON HOSPITAL,2650 RIDGE AVE,EVANSTON,IL,60201,Cook,(847) 432-8000,0,520,4.7,7/1/17,12/1/19,520,4.7,2535,2.4,2451,16,13307,11.9,1246,13.6,1246,6.1,3689,0.9,520,15.3,131,11.9,663,19.3,2535,21.9,3063,3.8,6284,15.6,2451,17.8
140011,HERRIN HOSPITAL,201 S 14TH ST,HERRIN,IL,62948,Williamson,(618) 942-2171,1,0,0,7/1/17,12/1/19,0,0,425,23.1,563,15,630,15,0,0,0,0,322,1.2,0,0,0,0,362,24.1,425,24.6,207,3.7,985,18.2,563,18.8
140012,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,DIXON,IL,61021,Lee,(815) 288-5531,0,63,15.3,7/1/17,12/1/19,63,15.3,192,-6.2,197,-9.1,655,14.6,0,0,0,0,207,1.1,63,15.9,0,0,120,19.6,192,21.5,75,3.8,329,14.9,197,15.7
140013,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,61614,La Salle,(309) 691-1000,0,67,18.2,7/1/17,12/1/19,67,18.2,272,9,283,7.9,125,16.4,0,0,0,0,500,0.8,67,16.5,0,0,85,20.6,272,21.9,132,3.7,536,14.9,283,16.8
140015,BLESSING HOSPITAL,BROADWAY ST & N 11TH ST,QUINCY,IL,62305,Adams,(217) 223-1200,0,278,-17.4,7/1/17,12/1/19,278,-17.4,858,7.6,1021,-4.7,2956,15.4,51,13.3,51,5.7,924,0.8,278,16,119,14.8,566,21.6,858,22.1,114,3.9,1897,15.9,1021,17.6
140018,MT SINAI HOSPITAL MEDICAL CENTER,15TH STREET AT CALIFORNIA,CHICAGO,IL,60608,Cook,(773) 542-2000,1,73,34.1,7/1/17,12/1/19,73,34.1,138,45.1,63,26.2,245,15,70,13.4,70,6.5,60,1.1,73,18.1,0,0,64,20.6,138,22.1,0,0,297,16.5,63,17.8
140019,HSHS GOOD SHEPHERD HOSPITAL,200 S CEDAR ST,SHELBYVILLE,IL,62565,Shelby,(217) 774-3961,1,0,0,7/1/17,12/1/19,0,0,56,-44.5,96,12.4,71,15.9,0,0,0,0,0,0,0,0,0,0,28,19.3,56,20.3,0,0,43,15.3,96,16.9
140029,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,60504,DuPage,(630) 978-6200,0,142,-8.5,7/1/17,12/1/19,142,-8.5,352,9.1,448,2.3,923,17.9,125,13.7,125,8.7,327,1,142,14.4,65,13,258,21.8,352,21.8,511,3.3,1199,15.1,448,15.9
140030,ADVOCATE SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,Kane,(847) 742-9800,1,175,33.7,7/1/17,12/1/19,175,33.7,649,0.8,614,11.5,616,15,83,13.1,83,5.7,690,0.8,175,16.3,62,13.3,377,19.5,649,21.8,199,4,1525,15.4,614,16.4
140032,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,Effingham,(217) 342-2121,0,29,-4.9,7/1/17,12/1/19,29,-4.9,337,-3.9,403,6.8,740,16.3,0,0,0,0,445,0.9,29,16.1,0,0,204,20,337,20.7,303,4.8,687,16.3,403,16.8
140033,LAKE BEHAVIORAL HOSPITAL,2615 W WASHINGTON ST,WAUKEGAN,IL,60085,Lake,(847) 249-3900,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,Marion,(618) 436-8000,1,0,0,7/1/17,12/1/19,0,0,279,11.3,386,0.9,818,19.2,28,12.5,28,6.5,55,1,0,0,0,0,450,15.5,279,22.6,28,3.7,499,14.2,386,15.8
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM,820 S DAMEN STREET,CHICAGO,IL,60612,Cook,(312) 569-8387,0,80,4,7/1/17,12/1/19,80,4,787,14,265,50.2,0,0,0,0,0,0,0,0,80,17.4,0,0,370,19.5,787,23.3,111,4.4,1581,17.4,265,19.1
140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,Knox,(309) 343-8131,1,0,0,7/1/17,12/1/19,0,0,85,5.2,128,-7.1,391,15.3,0,0,0,0,110,1.1,0,0,0,0,70,20.4,85,22.7,59,4.3,215,15.4,128,16.1
140043,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,Whiteside,(815) 625-0400,0,61,-20.8,7/1/17,12/1/19,61,-20.8,266,-5.6,285,11.3,1263,17.8,166,12,166,6.8,384,0.9,61,15.7,0,0,217,21,266,22.5,164,3.5,539,15.2,285,16.2
140046,SSM HEALTH - GOOD SAMARITAN HOSPITAL,1 GOOD SAMARITAN WAY,MOUNT VERNON,IL,62864,Jefferson,(618) 899-1469,0,281,5.1,7/1/17,12/1/19,281,5.1,335,18,434,14.8,443,19.2,115,11.6,115,8,240,1.3,281,15.8,0,0,202,20.3,335,22,262,4.1,903,15.4,434,17.7
140048,ADVOCATE TRINITY HOSPITAL,2320 E 93RD ST,CHICAGO,IL,60617,Cook,(773) 967-5002,0,57,-14,7/1/17,12/1/19,57,-14,213,-10.4,174,68.6,554,18,0,0,0,0,64,0.9,57,15.1,0,0,100,18.9,213,21.9,39,4,498,15.6,174,18.2
140049,WEST SUBURBAN MEDICAL CENTER,3 ERIE COURT,OAK PARK,IL,60302,Cook,(708) 383-6200,1,51,36.8,7/1/17,12/1/19,51,36.8,193,15,94,38.8,672,18.1,38,12.6,38,6.3,109,1.1,51,15.8,0,0,107,20.6,193,24.1,60,4.7,325,15.7,94,17.4
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,Vermilion,(217) 554-3000,1,0,0,7/1/17,12/1/19,0,0,76,-35,79,-4.2,0,0,0,0,0,0,0,0,0,0,0,0,83,19.9,76,21.4,0,0,126,15.1,79,15.2
140052,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,Madison,(618) 465-2571,0,27,-37.6,7/1/17,12/1/19,27,-37.6,153,-3.5,193,-0.2,696,17.2,78,12.6,78,5.4,108,0.9,27,15.7,0,0,78,18.8,153,23.7,62,4.5,297,15.8,193,16.8
140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,Sangamon,(217) 544-6464,0,672,-0.1,7/1/17,12/1/19,672,-0.1,936,18.8,520,37.8,474,15.8,69,11.3,69,5.3,682,0.9,672,15.2,279,11.4,276,21.3,936,22,267,4.4,2003,16,520,18.1
140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,Cook,(708) 783-9100,0,89,17.6,7/1/17,12/1/19,89,17.6,283,-5,306,10.1,1302,15.4,67,12.6,67,5.3,265,1.2,89,16.1,27,13.7,156,19.2,283,21.7,151,4.3,811,16.7,306,16.9
140058,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,Morgan,(217) 245-9551,1,0,0,7/1/17,12/1/19,0,0,130,-15.4,308,-18.9,995,14,0,0,0,0,230,1,0,0,0,0,153,19.1,130,20.9,86,4.1,340,15.6,308,16.1
140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,Jersey,(618) 498-6402,1,0,0,7/1/17,12/1/19,0,0,91,3.5,187,7.6,524,16,0,0,0,0,100,1.2,0,0,0,0,108,18.8,91,21.1,36,3.7,153,16.1,187,16.1
140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,Cook,(708) 923-4000,1,349,30.1,7/1/17,12/1/19,349,30.1,1274,30,1683,35.9,2849,13.1,39,11.1,39,6.2,988,0.9,349,18.9,172,14.9,807,21.8,1274,23.4,696,5,3398,16.1,1683,19.3
140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,Cook,(708) 383-9300,0,47,34.9,7/1/17,12/1/19,47,34.9,288,-10.6,180,3.2,835,17.5,26,11.1,26,6.2,330,0.9,47,15.8,0,0,73,18.7,288,22.4,0,0,526,14.1,180,17.6
140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,Knox,(309) 344-3161,1,0,0,7/1/17,12/1/19,0,0,201,-12.5,255,25.4,938,15.5,0,0,0,0,247,1.3,0,0,0,0,196,19.7,201,22.7,46,4,441,15.5,255,18.5
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,Cook,(708) 352-1200,0,82,-21.2,7/1/17,12/1/19,82,-21.2,481,-11,516,-8.1,1559,13.7,0,0,0,0,228,0.8,82,15.2,27,11.6,213,19.8,481,20.9,346,4.3,1314,15.4,516,15.8
140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,Peoria,(309) 655-2000,0,649,-5,7/1/17,12/1/19,649,-5,985,26.8,1015,21.7,2219,16.5,80,11.7,80,4.7,1061,1,649,16.2,139,15.3,385,22.2,985,23.3,862,5,3192,15.9,1015,18.6
140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,Cook,(773) 995-3000,1,0,0,7/1/17,12/1/19,0,0,41,13.1,33,16.9,0,0,0,0,0,0,0,0,0,0,0,0,61,20.2,41,21.7,0,0,81,15.6,33,16.6
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207,Saint Clair,(618) 332-3060,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,Cook,(708) 202-8387,1,112,51.6,7/1/17,12/1/19,112,51.6,666,19.9,464,30.5,0,0,0,0,0,0,0,0,112,18.8,0,0,335,20.8,666,23.5,247,3.9,1732,18,464,18.6
140080,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,Cook,(847) 316-4000,0,55,10.6,7/1/17,12/1/19,55,10.6,192,-3.4,356,9.5,903,13.7,119,16.3,119,4.7,188,1.3,55,15.3,0,0,85,18.6,192,24.6,128,3.9,675,15,356,16.3
140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,Cook,(773) 878-8700,0,65,29.3,7/1/17,12/1/19,65,29.3,129,0.1,190,37.8,181,18.1,40,13.7,40,5.7,63,1,65,17.3,0,0,95,19.2,129,22.2,154,4,461,15.8,190,16.9
140083,LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,Cook,(773) 626-4300,1,0,0,7/1/17,12/1/19,0,0,0,0,25,-37,37,17.8,0,0,0,0,0,0,0,0,0,0,31,20.8,0,0,0,0,58,16,25,16.6
140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,Lake,(847) 360-3000,0,121,10.9,7/1/17,12/1/19,121,10.9,336,21.3,320,55.6,251,17.4,0,0,0,0,135,0.8,121,16.2,26,13.6,326,20.6,336,21.2,90,4.3,751,15.7,320,20
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,Cook,(773) 702-1000,1,141,36.4,7/1/17,12/1/19,141,36.4,649,45.7,307,22.2,1904,16.8,1297,13.2,1297,4.2,674,1,141,16,128,12.6,211,20.8,649,23.1,241,3.7,1860,16.6,307,17.6
140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,McDonough,(309) 833-4101,1,0,0,7/1/17,12/1/19,0,0,52,-11.3,219,0,772,18.3,0,0,0,0,96,0.9,0,0,0,0,63,20.2,52,21.6,42,4.3,169,15.6,219,17.3
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,Williamson,(618) 997-5311,1,0,0,7/1/17,12/1/19,0,0,222,-31.6,384,-22.8,0,0,0,0,0,0,0,0,0,0,0,0,352,21.7,222,23.3,0,0,427,16.2,384,16.5
140091,THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,Champaign,(217) 383-3311,0,307,-11.9,7/1/17,12/1/19,307,-11.9,754,6,594,13.2,2090,18.3,273,15.8,273,4.4,679,0.8,307,15.4,94,12.3,252,20.8,754,21.7,438,5.5,1960,15.7,594,17.7
140093,OSF SACRED HEART MEDICAL CENTER,812 N LOGAN AVE,DANVILLE,IL,61832,Vermilion,(217) 443-5000,0,30,5.9,7/1/17,12/1/19,30,5.9,240,-0.1,258,41,0,0,60,11.5,60,6,42,1,30,15.7,0,0,294,22.9,240,23.3,79,3.7,474,16,258,18.9
140095,SAINT ANTHONY HOSPITAL,2875 WEST 19TH STREET,CHICAGO,IL,60623,Cook,(773) 521-1710,1,0,0,7/1/17,12/1/19,0,0,45,-4.9,39,32.3,101,16,25,11.8,25,5.8,0,0,0,0,0,0,41,20.5,45,22.4,0,0,88,15.5,39,17.1
140100,MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,ZION,IL,60099,Lake,(847) 872-4561,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,120,17.5,365,13.3,365,8.1,44,1,0,0,0,0,0,0,0,0,0,0,85,15.8,0,0
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,Grundy,(815) 942-2932,0,112,6.3,7/1/17,12/1/19,112,6.3,305,-3.6,306,-15.5,909,17,0,0,0,0,226,1,112,16.2,0,0,194,19.9,305,22.9,155,3.8,616,16,306,16.1
140103,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,Cook,(773) 962-3900,1,0,0,7/1/17,12/1/19,0,0,84,37.3,66,51.2,35,16.7,0,0,0,0,0,0,0,0,0,0,97,22.3,84,22.4,0,0,145,15.3,66,16.7
140110,OSF SAINT ELIZABETH MDL CTR,1100 EAST NORRIS DRIVE,OTTAWA,IL,61350,La Salle,(815) 433-3100,1,0,0,7/1/17,12/1/19,0,0,213,-26,328,-7.3,1014,17.4,0,0,0,0,302,0.9,0,0,0,0,128,21.1,213,19.8,0,0,426,14.9,328,15.8
140113,OSF HEART OF MARY MEDICAL CENTER,1400 WEST PARK AVENUE,URBANA,IL,61801,Champaign,(217) 337-2000,0,149,-0.4,7/1/17,12/1/19,149,-0.4,223,40.1,183,14.2,1052,14.7,0,0,0,0,128,1.1,149,14.7,47,12.7,159,19.9,223,27.1,75,4.6,478,16.9,183,17.3
140114,SWEDISH HOSPITAL,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,Cook,(773) 878-8200,0,153,-6.5,7/1/17,12/1/19,153,-6.5,342,26.5,460,24.3,621,16.7,74,14.3,74,5.7,184,1.2,153,16.5,40,13.7,193,21.5,342,23.1,107,4.2,1021,16.5,460,17.6
140115,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,Cook,(773) 525-6780,1,0,0,7/1/17,12/1/19,0,0,50,-5.5,49,112.7,97,17.8,0,0,0,0,0,0,0,0,0,0,32,20.3,50,22.2,0,0,130,16.9,49,17
140116,NORTHWESTERN MEDICINE MCHENRY,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,McHenry,(815) 344-5000,0,413,-10.7,7/1/17,12/1/19,413,-10.7,982,-32.5,1007,-7.1,2453,15.7,75,12.5,75,6,751,0.8,413,16.4,90,12.9,680,21.1,982,19.4,848,3.5,2639,14.7,1007,15.6
140117,AMITA HEALTH RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,Cook,(773) 774-8000,1,372,19.4,7/1/17,12/1/19,372,19.4,897,4.2,494,9.2,1260,14,28,13.1,28,5.4,503,0.9,372,16.3,92,11.5,197,18.6,897,21.1,268,3.7,1603,15.6,494,16.2
140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,CHICAGO,IL,60612,Cook,(312) 942-5000,1,122,32.2,7/1/17,12/1/19,122,32.2,624,47.2,320,-7.1,2418,16.3,877,12.4,877,5.4,898,1.2,122,17.3,107,12,145,19.8,624,24.6,1389,3.9,2711,15.8,320,15.3
140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,Tazewell,(309) 347-1151,1,0,0,7/1/17,12/1/19,0,0,183,42.1,235,23.8,305,15.9,0,0,0,0,86,0.9,0,0,0,0,112,20.1,183,23.8,51,4.2,290,16,235,18
140122,ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,DuPage,(630) 856-9000,0,82,8.1,7/1/17,12/1/19,82,8.1,361,3.6,489,24.2,2683,14.4,271,14.5,271,4.6,365,0.9,82,15.3,65,11.8,153,18.7,361,20.2,591,3.3,1196,15,489,16.7
140124,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,Cook,(312) 864-6000,0,47,-2.2,7/1/17,12/1/19,47,-2.2,237,26,64,13.6,640,17.7,183,13.6,183,6.5,60,1.1,47,15.3,0,0,99,19.6,237,21.9,0,0,422,15.9,64,17.3
140125,GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,GRANITE CITY,IL,62040,Madison,(618) 798-3000,0,32,12,7/1/17,12/1/19,32,12,158,40,120,17.9,379,14.8,0,0,0,0,103,1.1,32,16.1,0,0,113,20.4,158,25.7,66,3.7,213,16.4,120,17.3
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,IL,61761,McLean,(309) 454-1400,0,101,-3.7,7/1/17,12/1/19,101,-3.7,303,-20.3,278,13.4,74,16.4,0,0,0,0,240,1.2,101,15.7,0,0,150,18.4,303,19.5,579,4.8,788,14.9,278,17.8
140130,NORTHWESTERN LAKE FOREST HOSPITAL,1000 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,Lake,(847) 234-5600,0,77,0.3,7/1/17,12/1/19,77,0.3,440,32.5,356,-11.1,2482,14.8,298,15.5,298,6.2,690,1.3,77,14.9,0,0,117,19.1,440,22.3,737,4.8,1262,15.4,356,15.3
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,Cook,(773) 884-9000,0,40,25.3,7/1/17,12/1/19,40,25.3,302,50.5,108,33.8,122,16.3,0,0,0,0,0,0,40,16.9,0,0,167,22.2,302,24,0,0,471,16,108,16.8
140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,Macon,(217) 876-8121,0,153,-0.9,7/1/17,12/1/19,153,-0.9,499,-7.1,652,33.9,2187,16,99,11.8,99,5.5,917,1,153,15.2,36,13.4,326,20.5,499,21.1,579,2.9,1267,15.3,652,18.1
140137,HSHS HOLY FAMILY HOSPITAL INC,200 HEALTH CARE DR,GREENVILLE,IL,62246,Bond,(618) 664-1230,1,0,0,7/1/17,12/1/19,0,0,56,-12.8,93,-1.7,196,18.6,0,0,0,0,0,0,0,0,0,0,44,19.5,56,21.6,0,0,76,15.5,93,16.9
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,Bureau,(815) 664-5311,1,0,0,7/1/17,12/1/19,0,0,103,-15,231,28.7,680,16,25,12,25,6.3,321,0.9,0,0,0,0,93,21.5,103,21.4,234,4.5,301,15.2,231,18.7
140145,ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,BREESE,IL,62230,Clinton,(618) 526-4511,1,0,0,7/1/17,12/1/19,0,0,101,-27.5,119,-23,532,17.3,0,0,0,0,92,0.9,0,0,0,0,37,18.5,101,21.1,0,0,144,15.2,119,16
140147,CARLE RICHLAND MEMORIAL HOSPITAL,501 S WEST ST,OLNEY,IL,62450,Richland,(618) 395-2131,1,0,0,7/1/17,12/1/19,0,0,131,-45.7,159,2.7,410,17.2,0,0,0,0,103,1.2,0,0,0,0,127,19.8,131,19,0,0,222,14.9,159,16.7
140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62702,Sangamon,(217) 788-3000,0,493,11.9,7/1/17,12/1/19,493,11.9,682,2.1,893,36.5,967,16.5,92,14.5,92,5.6,1115,1,493,16.7,169,12.5,486,21,682,22.3,560,4.6,2488,16.5,893,18.7
140150,UNIVERSITY OF ILLINOIS HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,CHICAGO,IL,60612,Cook,(312) 996-3900,1,42,51.4,7/1/17,12/1/19,42,51.4,180,32.6,126,93.7,356,17.7,148,12.8,148,7.8,155,1.1,42,17.7,0,0,63,21,180,25.5,52,4.1,574,17.1,126,17.4
140155,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,Kankakee,(815) 937-2490,0,74,9.3,7/1/17,12/1/19,74,9.3,163,2.2,304,11.8,210,17.6,51,14.2,51,6,269,1,74,14.2,0,0,127,17.7,163,21.2,254,3.4,536,15.6,304,15.2
140158,MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,CHICAGO,IL,60616,Cook,(312) 567-2000,0,66,7.9,7/1/17,12/1/19,66,7.9,322,28.1,206,26.2,715,16.5,60,11.9,60,6,120,0.9,66,15.6,0,0,162,20.5,322,25.3,26,4,604,17.1,206,18.4
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,Stephenson,(815) 599-6000,0,67,-0.8,7/1/17,12/1/19,67,-0.8,190,14.8,307,2.5,1193,18.5,63,11.4,63,5.7,137,0.9,67,16,0,0,146,19.4,190,21.2,119,5.9,396,15.2,307,16.3
140161,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,Livingston,(815) 842-2828,1,0,0,7/1/17,12/1/19,0,0,149,-0.6,189,2.2,309,15,0,0,0,0,86,0.9,0,0,0,0,125,19.7,149,21,137,4.4,303,15.7,189,17.2
140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,McLean,(309) 662-3311,0,169,-3,7/1/17,12/1/19,169,-3,345,-20.1,324,2,0,0,0,0,0,0,210,1.1,169,15.1,38,15.5,217,19.2,345,19.8,195,4.1,888,15.9,324,17.1
